age, workclass, fnlwgt, education, education-num, marital-status, occupation, relationship, race, sex, capital-gain, capital-loss, hours-per-week, native-country, income
64,12,218490,1,13,14,10,4,5,6,27828,0,55,7,>50K
44,12,110908,33,11,9,37,19,5,20,0,0,25,7,<=50K
42,45,34218,1,13,9,10,11,5,6,7298,0,50,7,>50K
49,12,248895,13,9,9,41,11,5,6,0,0,45,7,<=50K
25,12,363707,13,9,9,15,11,5,6,0,0,40,7,<=50K
33,12,272411,1,13,2,10,4,5,20,0,0,40,7,<=50K
38,12,128033,27,10,9,32,11,5,6,0,0,60,7,<=50K
20,12,177287,13,9,2,32,4,5,20,0,0,38,7,<=50K
44,12,197344,13,9,2,15,4,5,6,0,0,50,7,<=50K
45,12,285858,1,13,9,37,11,5,6,0,0,40,7,>50K
27,55,193868,13,9,2,32,4,5,6,0,0,50,7,<=50K
18,12,232082,13,9,2,41,30,5,6,0,0,40,7,<=50K
38,12,27408,13,9,14,34,42,5,6,0,0,50,7,<=50K
45,12,247043,16,7,9,34,11,5,6,0,0,42,7,<=50K
27,47,162404,13,9,2,49,4,17,6,2174,0,40,7,<=50K
64,12,236341,56,3,63,25,4,17,20,0,0,16,7,<=50K
66,47,179285,13,9,9,10,11,5,6,3432,0,20,7,<=50K
34,12,30433,1,13,2,32,4,5,20,0,0,35,7,<=50K
45,8,102771,1,13,9,37,11,5,6,0,0,40,7,>50K
42,8,221172,13,9,14,34,4,5,6,0,0,40,7,<=50K
32,12,108116,1,13,9,10,11,5,6,0,1902,60,7,>50K
26,12,375499,58,6,2,3,4,17,6,0,0,20,7,<=50K
27,12,178688,33,11,2,34,57,5,6,0,0,40,7,<=50K
21,12,276709,27,10,2,32,57,5,20,0,0,40,7,<=50K
23,35,238087,27,10,2,35,30,5,6,0,0,30,7,<=50K
47,12,84790,27,10,9,34,11,5,6,0,0,40,7,<=50K
20,0,37482,27,10,2,3,30,5,20,0,0,40,7,<=50K
46,0,178686,1,13,9,18,11,5,6,0,0,38,7,>50K
35,35,153926,13,9,9,35,19,17,20,0,0,40,7,<=50K
55,12,110748,1,13,9,10,11,5,6,0,1887,40,7,>50K
28,12,116613,27,10,2,46,30,5,20,0,0,24,7,<=50K
21,12,108687,27,10,2,32,30,5,20,0,0,40,7,<=50K
36,12,365739,13,9,2,41,4,5,6,0,0,40,7,<=50K
29,12,195284,43,16,14,18,4,5,20,0,0,60,7,>50K
38,12,125933,1,13,9,10,11,5,6,0,0,40,35,>50K
37,12,140854,1,13,9,10,11,5,6,0,0,50,7,>50K
81,8,193237,65,2,63,32,57,5,6,0,0,45,39,<=50K
41,12,46870,27,10,14,10,4,5,20,0,0,40,7,<=50K
29,12,351324,1,13,2,32,30,5,20,0,0,40,7,<=50K
30,8,189265,31,12,14,3,4,5,20,0,0,40,7,<=50K
25,12,236564,13,9,2,3,4,5,6,0,0,40,7,<=50K
42,45,557644,13,9,2,3,42,5,20,0,0,40,7,<=50K
30,12,374454,13,9,14,37,30,17,6,0,0,40,7,<=50K
65,35,160654,13,9,9,35,11,5,6,0,0,20,7,<=50K
18,12,122775,13,9,2,25,30,5,6,0,0,35,7,<=50K
26,12,214413,16,7,2,41,42,5,6,6497,0,48,7,<=50K
30,12,329425,27,10,2,49,30,5,6,0,0,48,7,<=50K
61,12,178312,31,12,9,10,11,5,6,0,0,42,7,<=50K
21,12,241951,13,9,2,41,4,5,6,0,0,45,7,<=50K
53,12,130143,13,9,9,41,11,5,6,0,0,48,7,<=50K
41,55,114580,53,15,9,10,19,5,20,0,2415,55,7,>50K
43,55,130126,27,10,9,10,11,5,6,15024,0,45,7,>50K
60,12,399387,36,4,44,82,42,17,20,0,0,15,7,<=50K
47,12,163814,58,6,9,34,11,5,6,0,0,40,7,<=50K
48,12,69586,27,10,14,3,4,17,6,0,0,40,7,<=50K
32,12,237903,1,13,2,18,42,5,20,0,0,40,7,<=50K
25,35,219897,22,14,2,35,4,5,20,0,0,35,60,<=50K
31,12,243165,1,13,2,18,42,5,6,0,0,40,7,<=50K
33,0,173806,22,14,2,18,4,5,6,0,0,30,7,<=50K
27,8,65308,13,9,9,40,11,5,6,0,0,50,7,<=50K
44,12,408531,13,9,14,3,42,5,20,0,0,40,7,>50K
44,12,235786,27,10,9,18,11,5,6,7298,0,45,7,>50K
37,12,314963,27,10,9,41,11,5,6,0,0,40,7,<=50K
34,12,81206,13,9,14,15,4,17,6,0,0,40,7,<=50K
51,45,293196,27,10,9,18,11,5,6,0,0,40,7,>50K
51,12,95329,22,14,14,49,42,5,6,0,0,40,7,<=50K
25,47,45474,1,13,9,18,11,5,6,0,0,60,7,<=50K
25,12,372728,1,13,2,25,4,17,20,0,0,24,26,<=50K
29,45,116394,1,13,51,18,11,5,6,0,0,50,7,>50K
36,8,34180,13,9,2,40,4,5,6,0,0,70,7,>50K
55,12,327589,13,9,14,41,4,5,20,0,0,40,7,<=50K
39,12,706180,1,13,14,32,42,5,20,0,0,40,7,<=50K
31,12,32550,58,6,14,15,4,5,6,0,0,40,7,<=50K
31,12,173858,53,15,9,46,11,28,6,0,0,40,29,<=50K
51,55,230095,33,11,2,3,30,5,20,0,0,40,7,<=50K
30,12,139012,33,11,2,3,57,28,6,2463,0,40,94,<=50K
62,12,174711,13,9,2,3,4,5,20,0,0,32,7,<=50K
37,12,171150,1,13,9,32,11,5,6,99999,0,60,7,>50K
30,55,77689,1,13,9,32,11,5,6,7688,0,50,7,>50K
27,12,193898,1,13,14,10,4,5,6,0,0,52,7,<=50K
32,12,195000,1,13,9,10,11,5,6,7298,0,45,7,>50K
23,12,303121,27,10,2,3,30,5,6,0,0,30,7,<=50K
35,8,188540,23,5,9,34,11,5,6,0,0,50,7,<=50K
46,12,158656,31,12,2,18,42,5,20,0,0,36,7,<=50K
45,55,204196,1,13,14,10,42,5,6,0,0,50,7,>50K
27,12,183802,13,9,9,15,11,5,6,0,0,40,7,<=50K
46,12,148995,13,9,9,32,11,5,6,0,0,40,7,>50K
22,12,190903,16,7,9,3,19,5,20,0,0,20,7,<=50K
37,0,173780,27,10,14,18,42,5,20,0,0,30,7,<=50K
42,12,251239,27,10,9,10,11,5,6,0,0,40,50,<=50K
45,12,112761,13,9,14,41,42,5,20,0,0,40,7,<=50K
33,0,425785,33,11,9,18,11,5,6,0,0,40,7,<=50K
46,12,197731,33,11,24,41,42,5,6,0,0,40,7,<=50K
24,12,119156,13,9,2,37,30,5,6,0,0,50,7,<=50K
56,12,133819,13,9,44,34,4,5,20,0,0,40,7,<=50K
34,12,185556,27,10,2,18,4,5,20,0,0,12,7,>50K
50,12,109277,13,9,9,41,11,5,6,0,0,40,7,>50K
48,55,36020,1,13,9,10,11,5,6,0,0,50,7,>50K
45,12,45857,16,7,9,25,19,5,20,0,0,36,7,<=50K
55,12,184882,33,11,9,37,11,5,6,5178,0,50,7,>50K
41,0,342834,27,10,14,3,4,5,20,0,0,40,7,<=50K
66,12,234743,27,10,9,10,11,5,6,0,0,24,7,<=50K
29,45,106179,27,10,2,18,4,5,20,0,1408,40,7,<=50K
37,12,177895,27,10,9,46,19,5,20,5013,0,40,7,<=50K
63,35,257876,53,15,9,35,11,5,6,0,0,40,7,<=50K
61,12,86067,31,12,9,32,11,5,6,15024,0,40,7,>50K
64,12,66634,1,13,14,10,42,5,6,27828,0,50,7,>50K
35,12,138441,13,9,9,15,11,5,6,0,0,35,7,<=50K
22,12,279802,27,10,2,3,30,5,20,0,0,40,7,<=50K
58,12,407138,36,4,9,41,11,5,6,2936,0,50,39,<=50K
58,12,31732,27,10,9,32,11,5,6,0,0,45,7,>50K
24,12,204172,13,9,2,15,30,5,20,0,0,48,7,<=50K
34,12,100593,27,10,14,18,42,5,20,0,0,6,7,<=50K
33,47,162623,22,14,2,18,4,5,20,0,0,50,7,<=50K
33,8,80933,13,9,9,37,11,5,6,0,0,60,7,<=50K
17,12,47425,16,7,2,25,30,5,20,0,0,15,7,<=50K
27,12,107812,1,13,9,32,57,5,6,0,0,40,7,>50K
20,55,104443,27,10,2,3,30,5,20,0,0,20,7,<=50K
52,12,117496,1,13,14,18,42,5,20,0,1755,40,7,>50K
30,12,209691,36,4,14,37,4,5,6,0,0,40,7,<=50K
22,12,314525,1,13,2,18,4,5,6,0,0,40,7,<=50K
20,12,190772,31,12,2,25,4,5,20,0,0,40,7,<=50K
64,47,199298,56,3,14,25,4,5,20,0,0,45,35,<=50K
49,12,187370,22,14,9,10,11,5,6,15024,0,50,7,>50K
38,12,216129,1,13,14,25,4,17,20,0,0,60,35,<=50K
46,45,219293,13,9,9,3,11,17,6,0,0,80,7,>50K
17,12,136363,58,6,2,25,30,5,6,0,0,20,7,<=50K
45,12,233799,65,2,9,41,11,5,6,0,0,40,39,<=50K
27,12,207611,1,13,2,10,30,5,20,0,0,40,7,<=50K
45,55,178344,33,11,14,32,42,5,20,0,0,30,7,<=50K
26,55,187652,13,9,14,10,4,5,6,0,0,78,7,>50K
23,12,188545,31,12,2,3,30,5,20,0,1974,20,7,<=50K
44,47,58124,1,13,14,18,42,5,6,0,0,45,7,<=50K
36,12,321733,1,13,14,10,4,5,6,0,1741,40,7,<=50K
35,12,206253,23,5,2,10,4,5,20,0,0,40,7,<=50K
24,35,152140,13,9,9,35,19,5,20,0,0,40,7,<=50K
56,12,76281,1,13,24,18,42,5,20,0,0,40,7,<=50K
47,12,606752,22,14,14,46,4,5,6,0,0,40,7,<=50K
32,12,29933,1,13,9,15,11,5,6,0,0,50,7,>50K
29,12,114158,1,13,2,10,30,5,20,3325,0,10,7,<=50K
55,35,227203,31,12,24,35,4,5,20,0,0,5,7,<=50K
35,55,65624,1,13,9,10,11,5,6,0,0,50,7,>50K
37,12,34146,13,9,9,34,11,5,6,0,0,68,7,<=50K
36,8,34378,33,11,9,40,11,5,6,3908,0,75,7,<=50K
33,12,141490,13,9,9,32,19,5,20,0,0,45,7,<=50K
34,12,199227,13,9,14,37,4,5,6,0,0,50,7,<=50K
24,12,224954,27,10,2,15,30,5,6,0,0,40,7,<=50K
25,12,231357,13,9,2,3,4,5,20,0,0,40,7,<=50K
31,55,113530,13,9,2,34,4,5,6,0,0,45,7,<=50K
38,12,22245,33,11,9,34,11,5,6,0,0,40,7,<=50K
30,12,36383,1,13,9,32,11,5,6,0,0,40,39,>50K
35,12,320305,13,9,9,34,11,5,6,0,0,32,7,<=50K
67,35,201657,1,13,14,35,4,5,20,0,0,60,7,<=50K
34,12,48935,1,13,9,18,19,5,20,0,0,40,7,<=50K
46,12,101455,13,9,9,3,19,5,20,0,0,40,7,<=50K
19,47,243960,27,10,2,32,30,5,20,0,0,16,7,<=50K
26,12,90915,31,12,2,25,30,17,20,0,0,15,7,<=50K
28,12,315287,27,10,2,18,4,17,6,0,0,40,7,<=50K
47,12,106255,27,10,9,34,11,5,6,0,0,40,7,<=50K
49,47,215895,22,14,9,3,11,5,6,0,0,40,66,>50K
33,8,170979,53,15,9,18,11,5,6,0,1887,40,7,>50K
44,12,210525,1,13,9,18,11,5,6,0,0,40,7,>50K
30,12,195488,13,9,2,82,30,5,20,0,0,40,83,<=50K
18,12,152246,27,10,2,25,30,28,6,0,0,16,7,<=50K
60,8,187794,13,9,9,37,11,5,6,3103,0,60,7,>50K
44,12,110396,22,14,2,10,4,5,6,14084,0,56,7,>50K
81,35,89391,53,15,9,35,11,5,6,0,0,24,7,>50K
43,0,254817,27,10,2,25,4,5,20,0,0,40,7,<=50K
35,12,41777,77,8,2,40,4,5,6,0,0,20,7,<=50K
58,8,234841,13,9,9,40,11,5,6,0,0,72,7,<=50K
32,12,79586,1,13,9,18,11,28,6,0,0,40,29,<=50K
40,12,115331,13,9,9,37,11,5,6,0,0,35,7,<=50K
32,12,63564,13,9,2,25,30,17,20,0,0,40,7,<=50K
21,12,132053,27,10,2,3,30,5,20,0,1721,35,7,<=50K
44,12,370502,13,9,9,25,11,5,6,0,0,25,39,<=50K
33,12,59083,1,13,9,3,11,5,6,0,1902,45,7,>50K
25,12,69413,27,10,2,32,30,5,20,0,0,40,7,<=50K
42,12,32981,13,9,14,41,4,5,6,0,0,40,7,<=50K
27,12,176683,13,9,2,37,30,5,6,0,0,40,7,<=50K
62,35,144116,58,6,9,35,11,5,6,0,0,40,7,<=50K
31,8,209213,13,9,2,32,4,17,6,0,0,40,35,<=50K
33,0,150657,1,13,2,18,57,17,20,0,0,40,7,<=50K
50,8,124793,27,10,9,34,11,5,6,0,0,55,7,<=50K
50,12,22211,22,14,9,18,11,5,6,7688,0,50,7,>50K
46,12,270565,33,11,9,18,11,5,6,0,0,60,7,<=50K
22,12,38251,31,12,2,25,42,5,20,0,0,35,7,<=50K
66,0,162945,53,15,9,10,11,17,6,20051,0,55,7,>50K
52,12,195638,13,9,2,25,42,5,20,0,0,45,7,<=50K
57,8,118806,65,2,63,34,57,5,20,0,1602,45,69,<=50K
41,8,44006,33,11,14,40,4,5,6,0,0,40,7,<=50K
42,12,119679,13,9,9,41,11,5,6,0,1579,42,7,<=50K
19,12,333953,77,8,2,25,57,5,20,0,0,30,7,<=50K
45,47,172111,1,13,14,10,42,17,20,0,0,60,7,<=50K
51,8,32372,77,8,9,25,11,5,6,0,0,99,7,<=50K
69,35,117525,31,12,14,35,42,5,20,0,0,1,7,<=50K
45,8,123681,1,13,9,18,11,5,6,0,0,30,7,<=50K
48,12,317360,27,10,14,3,4,5,20,0,0,50,7,<=50K
60,45,119832,27,10,9,3,11,5,6,7298,0,40,7,>50K
42,12,135056,13,9,2,32,30,5,20,0,0,40,7,<=50K
19,0,135162,27,10,2,3,30,5,20,0,0,10,7,<=50K
39,8,194004,13,9,9,32,11,5,6,0,0,70,7,<=50K
46,12,177633,13,9,9,41,11,5,6,0,0,50,7,>50K
58,47,212864,13,9,9,49,11,5,6,3908,0,40,7,<=50K
36,12,30509,27,10,14,18,42,5,20,0,0,45,7,<=50K
21,12,118712,13,9,2,34,42,5,6,0,0,35,7,<=50K
41,12,199018,53,15,9,10,11,5,6,0,0,40,7,>50K
17,12,151799,16,7,2,25,30,5,20,0,0,20,7,<=50K
29,12,181280,13,9,9,41,11,5,6,0,0,40,7,<=50K
52,12,232024,27,10,14,3,4,5,20,0,0,60,7,<=50K
33,12,226267,31,12,9,32,11,5,6,0,0,40,39,<=50K
38,12,240467,22,14,2,10,42,17,20,0,0,35,7,<=50K
42,12,154374,1,13,9,32,11,5,6,0,0,40,7,>50K
24,0,231473,31,12,9,3,11,5,6,0,0,30,7,<=50K
59,12,158813,27,10,9,10,11,5,6,0,0,60,7,>50K
36,12,346478,1,13,9,32,11,5,6,0,2415,45,7,>50K
54,12,215990,27,10,9,46,11,5,6,7688,0,40,7,>50K
39,12,177154,1,13,9,32,11,5,6,15024,0,50,7,>50K
42,8,238188,13,9,9,37,11,5,6,0,0,96,7,<=50K
54,8,156800,1,13,9,34,11,5,6,0,0,50,7,<=50K
26,12,130620,31,12,24,34,57,28,20,0,0,40,35,<=50K
50,12,175339,13,9,9,15,11,5,6,0,0,40,7,>50K
42,12,37937,33,11,9,25,11,5,6,0,0,45,7,<=50K
48,45,166634,1,13,9,3,19,5,20,7688,0,40,7,>50K
31,12,221167,1,13,63,25,4,5,20,0,0,30,7,<=50K
56,12,179641,13,9,2,18,4,5,20,0,0,45,7,<=50K
28,47,213195,31,12,9,3,19,5,20,0,0,40,7,>50K
34,12,157747,13,9,9,3,11,5,6,0,0,45,7,>50K
28,12,227840,13,9,2,37,4,5,20,0,0,40,7,<=50K
41,12,169104,1,13,9,34,11,28,6,0,0,40,35,>50K
44,12,186916,27,10,9,37,11,5,6,0,1887,60,7,>50K
34,12,37646,31,12,9,34,11,5,6,0,0,65,7,<=50K
26,12,157028,22,14,2,18,4,5,6,0,0,55,7,>50K
37,12,188774,1,13,2,10,4,5,6,0,2824,40,7,>50K
64,35,146272,27,10,9,35,11,5,6,3411,0,15,7,<=50K
25,12,182656,33,11,14,3,42,5,20,0,0,40,7,<=50K
48,8,200471,27,10,9,34,11,5,6,0,0,40,7,<=50K
47,12,358465,27,10,14,3,4,5,20,0,0,40,7,<=50K
17,12,78602,16,7,2,25,57,5,20,0,0,20,7,<=50K
44,12,213416,56,3,9,41,11,5,6,0,0,40,39,<=50K
46,47,345911,27,10,14,37,4,5,20,0,0,40,7,<=50K
32,35,119522,1,13,14,35,4,5,6,0,0,50,7,<=50K
42,45,126320,27,10,9,37,11,17,6,0,0,40,7,<=50K
33,8,235271,1,13,14,32,4,5,6,0,0,50,7,>50K
61,12,141745,13,9,14,25,4,17,20,0,0,40,7,<=50K
47,12,359461,1,13,9,34,11,5,6,0,0,40,7,<=50K
35,12,109351,1,13,2,32,4,5,20,8614,0,45,7,>50K
62,12,148113,58,6,9,34,11,17,6,0,0,40,7,<=50K
62,8,75478,1,13,9,10,11,5,6,0,0,40,7,<=50K
38,12,100375,53,15,9,18,11,5,6,99999,0,60,7,>50K
19,35,28455,27,10,2,35,30,5,20,0,0,40,7,<=50K
33,12,231413,1,13,9,18,11,5,6,0,0,40,7,<=50K
39,47,119421,1,13,9,18,19,5,20,0,0,42,7,<=50K
17,12,206998,16,7,2,15,30,5,6,0,0,10,7,<=50K
58,12,183810,27,10,9,10,11,5,6,0,0,40,7,<=50K
35,55,187053,1,13,44,18,4,5,20,0,0,50,7,<=50K
34,47,155781,13,9,9,49,11,5,6,4064,0,50,7,<=50K
55,35,193895,36,4,14,35,42,5,20,0,0,40,7,<=50K
32,12,48520,27,10,9,34,11,5,6,0,0,40,7,<=50K
19,55,170125,13,9,2,32,30,5,6,0,0,40,7,<=50K
41,12,107584,13,9,9,41,11,5,6,0,0,40,7,<=50K
24,12,196742,13,9,14,25,42,5,20,0,0,40,7,<=50K
52,35,244214,13,9,9,35,11,5,6,0,0,35,7,<=50K
48,47,127921,1,13,9,18,11,5,6,0,0,40,7,<=50K
32,12,42617,27,10,14,18,4,5,20,0,0,30,7,<=50K
47,47,191389,13,9,14,3,42,5,20,0,0,35,7,<=50K
38,12,187983,53,15,9,32,19,5,20,0,0,40,7,<=50K
18,12,215110,13,9,2,15,30,17,6,0,0,40,7,<=50K
25,12,230292,13,9,9,34,11,5,6,0,0,40,7,<=50K
36,12,90159,1,13,9,18,19,5,20,0,0,32,7,>50K
40,12,175398,33,11,14,18,4,5,20,0,0,20,7,<=50K
56,8,53366,16,7,9,34,11,5,6,0,0,20,7,<=50K
50,12,46155,33,11,14,18,42,5,20,0,0,40,7,>50K
55,12,61708,13,9,9,3,11,5,6,6418,0,50,7,>50K
32,47,112650,13,9,9,49,11,5,6,0,0,40,7,<=50K
41,12,173682,33,11,9,34,11,5,6,0,0,43,7,>50K
28,12,160981,27,10,2,3,4,5,20,0,0,52,7,<=50K
53,12,72257,27,10,9,10,11,5,6,0,0,55,7,<=50K
26,35,182332,33,11,9,35,19,5,20,0,0,40,7,<=50K
60,47,48788,1,13,44,18,42,5,20,5455,0,55,7,<=50K
21,12,417668,27,10,2,25,30,5,6,0,0,20,7,<=50K
29,12,107458,13,9,9,37,11,5,6,0,0,40,7,<=50K
73,12,147551,27,10,9,18,11,5,6,0,2174,50,7,>50K
43,55,33729,1,13,9,32,11,5,6,0,0,45,7,>50K
45,12,101977,27,10,9,32,11,5,6,0,0,45,7,<=50K
35,35,374716,23,5,9,35,19,5,20,0,0,35,7,<=50K
36,12,214378,13,9,14,18,30,5,20,0,0,40,7,>50K
25,12,111243,13,9,2,32,57,5,20,0,0,50,7,<=50K
38,12,252947,27,10,9,15,11,17,6,0,0,40,7,<=50K
30,47,118500,27,10,14,3,42,5,20,0,0,40,7,<=50K
49,12,195612,27,10,9,10,11,5,6,7298,0,40,7,>50K
41,47,174575,13,9,9,34,11,5,6,0,0,40,7,<=50K
27,12,190391,27,10,9,10,11,5,6,0,0,40,7,<=50K
64,12,166715,27,10,9,10,11,5,6,0,0,20,7,<=50K
41,8,142725,13,9,9,37,11,5,6,0,0,45,7,<=50K
37,12,73471,1,13,9,10,11,5,6,0,1887,47,7,>50K
51,12,241745,56,3,44,41,42,5,20,0,0,40,39,<=50K
35,12,316141,27,10,14,18,42,5,20,7443,0,40,7,<=50K
61,47,248595,65,2,9,25,11,5,6,0,0,40,39,<=50K
52,12,90189,36,4,14,82,30,17,20,0,0,16,7,<=50K
40,12,205195,31,12,9,32,11,5,6,0,0,60,7,>50K
20,12,148940,13,9,2,15,30,5,6,0,0,40,7,<=50K
52,47,298035,22,14,9,18,11,5,6,0,0,40,7,<=50K
50,12,154728,27,10,9,46,11,5,6,0,0,40,7,>50K
49,12,166809,1,13,14,10,42,5,20,0,0,40,7,>50K
36,0,97136,1,13,2,18,42,17,20,0,0,40,7,<=50K
33,12,347623,22,14,2,10,42,5,6,0,0,40,7,<=50K
40,12,117917,13,9,9,18,11,38,6,0,0,50,7,<=50K
45,12,266860,1,13,9,10,11,5,6,0,0,50,7,>50K
22,12,71864,27,10,2,34,30,5,20,0,0,35,7,<=50K
47,12,158451,22,14,9,18,19,5,20,0,0,2,7,>50K
24,12,229826,13,9,2,32,4,5,6,0,0,30,7,<=50K
19,12,121788,27,10,2,32,4,5,20,0,0,30,7,<=50K
40,12,151365,13,9,14,34,4,5,20,0,0,40,7,<=50K
40,12,360884,27,10,2,46,4,5,20,0,0,50,7,>50K
54,12,36480,13,9,9,32,11,5,6,15024,0,50,7,>50K
43,8,116666,53,15,9,18,11,52,6,0,0,35,7,>50K
63,47,214143,1,13,9,37,11,5,6,0,0,40,21,<=50K
18,12,45316,16,7,2,25,30,5,20,0,0,20,7,<=50K
19,12,311974,65,2,2,41,57,5,6,0,0,40,39,<=50K
49,8,48495,13,9,9,10,11,5,6,0,0,45,7,<=50K
27,12,115945,22,14,9,10,11,5,6,0,0,45,7,>50K
49,47,170846,22,14,14,10,4,5,20,0,0,40,7,<=50K
60,12,142922,13,9,9,34,11,5,6,0,0,50,7,<=50K
71,35,181301,13,9,9,35,11,5,6,0,0,40,7,<=50K
34,12,286675,13,9,9,37,11,5,6,0,0,40,7,<=50K
29,12,233168,1,13,9,18,19,5,20,0,0,46,7,>50K
30,12,177304,27,10,9,32,11,5,6,0,0,44,7,<=50K
46,12,336984,13,9,2,15,30,5,6,0,0,17,7,<=50K
32,8,379412,33,11,9,34,11,5,6,0,0,40,7,<=50K
25,12,180778,13,9,2,34,4,5,6,0,0,75,7,<=50K
25,12,141876,22,14,2,18,42,5,6,0,0,45,35,<=50K
22,12,228306,27,10,51,25,19,5,20,0,0,40,7,>50K
32,12,329993,27,10,9,37,11,5,6,0,0,50,7,<=50K
40,12,247469,43,16,9,18,19,5,20,0,0,30,7,>50K
51,12,673764,22,14,2,18,4,5,6,27828,0,40,7,>50K
20,12,155775,13,9,2,34,30,5,6,0,0,30,7,<=50K
34,12,81223,13,9,14,10,4,5,20,0,0,48,7,<=50K
40,12,236021,27,10,2,10,4,5,6,0,0,50,7,<=50K
34,0,103371,33,11,2,3,42,5,20,0,0,40,7,<=50K
19,12,199480,58,6,2,15,30,5,6,0,0,25,7,<=50K
53,12,152657,58,6,9,34,11,17,6,0,0,40,7,<=50K
42,45,460214,27,10,9,3,11,5,6,0,0,40,7,>50K
38,12,91039,22,14,9,10,11,5,6,0,0,65,7,>50K
41,12,197372,13,9,9,34,11,5,6,0,0,60,7,>50K
64,35,267198,53,15,9,35,11,5,6,0,0,16,7,<=50K
30,0,111883,27,10,2,18,4,5,6,0,0,40,7,<=50K
20,12,66917,16,7,9,40,30,5,6,0,0,40,39,<=50K
19,12,292583,13,9,2,25,30,5,20,0,0,30,7,<=50K
20,12,391679,13,9,2,32,57,5,6,0,0,60,7,<=50K
35,12,475324,1,13,9,10,11,5,6,0,0,45,7,<=50K
33,8,218164,13,9,9,34,11,5,6,0,0,40,7,<=50K
43,8,101534,27,10,9,10,11,5,6,0,1902,15,7,>50K
38,45,65706,27,10,14,10,42,5,20,0,0,38,7,<=50K
50,8,156606,27,10,9,10,19,5,20,0,0,30,7,<=50K
23,12,200967,13,9,14,25,30,5,20,0,0,10,7,<=50K
30,47,164493,27,10,2,3,30,5,20,0,0,10,7,<=50K
33,12,547886,1,13,44,10,42,17,20,0,0,40,7,<=50K
48,12,232145,13,9,14,41,4,5,6,0,0,40,7,<=50K
43,12,96421,1,13,14,18,42,5,20,0,0,24,88,<=50K
33,12,554206,27,10,2,46,4,17,6,0,0,40,64,<=50K
50,47,234143,22,14,9,10,11,17,6,0,0,45,7,>50K
23,12,380544,27,10,9,3,11,5,6,0,0,40,7,>50K
36,47,103886,27,10,14,15,4,5,6,0,0,50,7,<=50K
50,0,54709,13,9,14,3,42,5,20,0,0,46,7,<=50K
26,12,276548,13,9,9,32,19,5,20,0,0,20,7,<=50K
55,47,176046,22,14,9,18,19,5,20,0,2267,40,7,<=50K
37,12,114605,13,9,9,40,11,5,6,0,0,40,7,<=50K
43,12,323713,13,9,9,41,11,5,6,0,0,40,7,<=50K
38,8,261382,27,10,9,37,11,5,6,0,0,40,7,<=50K
42,12,223548,36,4,9,15,11,5,6,0,0,30,39,<=50K
47,8,355978,43,16,9,37,11,5,6,0,2002,45,7,<=50K
44,12,107218,1,13,9,10,11,28,6,0,0,40,7,<=50K
28,8,31717,13,9,9,34,11,5,6,0,0,40,7,<=50K
51,12,328947,27,10,63,3,4,5,20,0,0,40,7,<=50K
51,12,148431,13,9,9,34,11,5,6,0,0,40,7,<=50K
49,12,121602,1,13,9,10,11,5,6,0,0,40,7,<=50K
62,12,244087,43,16,9,18,11,5,6,15024,0,50,7,>50K
31,12,83425,27,10,2,3,42,5,20,0,0,40,7,<=50K
29,12,157308,16,7,9,15,19,28,20,2829,0,14,64,<=50K
23,12,57898,27,10,2,40,4,5,6,0,0,30,7,<=50K
40,0,175304,27,10,14,32,4,5,20,0,0,40,7,<=50K
66,55,102663,36,4,9,10,11,5,6,0,0,50,7,<=50K
17,12,99175,16,7,2,25,4,5,20,0,0,20,7,<=50K
37,12,208358,27,10,9,34,11,5,6,0,0,40,7,>50K
69,12,361561,53,15,9,18,11,5,6,0,0,3,7,<=50K
23,12,215115,1,13,2,3,4,5,20,0,0,40,7,<=50K
38,45,207066,13,9,9,10,11,5,6,0,0,42,7,>50K
37,45,160910,13,9,9,34,11,5,6,0,0,40,7,<=50K
38,12,64879,27,10,14,32,4,5,20,0,0,40,7,<=50K
38,12,430035,23,5,9,40,11,5,6,0,0,54,39,<=50K
37,0,74163,1,13,2,18,4,5,20,0,0,40,7,<=50K
37,55,98389,13,9,9,10,11,5,6,0,0,50,7,>50K
23,12,386019,23,5,2,40,42,5,6,0,0,70,7,<=50K
17,12,112795,58,6,2,25,30,5,20,0,0,15,7,<=50K
48,12,332465,1,13,9,18,11,5,6,0,0,35,7,<=50K
17,12,38611,16,7,2,3,30,5,20,0,0,23,7,<=50K
55,12,368797,22,14,9,10,11,5,6,0,1977,60,7,>50K
35,12,24106,27,10,9,10,11,5,6,0,0,40,7,>50K
68,35,108683,27,10,9,35,19,5,20,0,0,12,7,>50K
35,8,241998,1,13,9,34,11,5,6,0,0,45,7,<=50K
53,12,312446,1,13,9,10,11,5,6,0,0,60,7,>50K
43,12,69333,13,9,9,41,11,5,6,0,0,48,7,<=50K
36,12,172538,22,14,2,18,30,5,6,0,0,40,7,<=50K
24,12,275884,13,9,44,25,42,17,20,0,0,40,7,<=50K
45,12,43479,27,10,9,37,11,5,6,0,0,48,7,<=50K
34,12,199864,27,10,9,3,19,5,20,0,2057,40,7,<=50K
56,12,235197,13,9,2,3,4,5,20,0,0,38,7,<=50K
36,12,170376,13,9,9,34,11,5,6,0,0,45,7,>50K
22,12,325179,27,10,2,18,30,5,6,0,0,50,7,<=50K
19,35,351195,23,5,2,35,57,5,6,0,1719,35,80,<=50K
33,12,141841,13,9,2,25,30,17,6,0,0,36,7,<=50K
